Date,Date Time,Actual Wait,Posted Wait,,Year,Month,Day,Average Daily Wait Time (Minutes),Unique Months,Average Monthly Wait Time (Minutes)
2/20/2015,2/20/2015 22:25,,5,,,,,,,
2/20/2015,2/20/2015 22:30,,5,,,,,,,
2/20/2015,2/20/2015 22:35,,5,,,,,,,
2/20/2015,2/20/2015 22:40,,5,,,,,,,
2/20/2015,2/20/2015 22:45,,5,,,,,,,
2/20/2015,2/20/2015 22:50,,5,,,,,,,
2/20/2015,2/20/2015 22:53,,5,,,,,,,
2/20/2015,2/20/2015 22:55,,5,,,,,,,
2/20/2015,2/20/2015 23:00,,5,,,,,,,
2/20/2015,2/20/2015 23:05,,5,,,,,,,
2/20/2015,2/20/2015 23:10,,5,,,,,,,
2/20/2015,2/20/2015 23:15,,5,,,,,,,
2/20/2015,2/20/2015 23:20,,5,,,,,,,
2/20/2015,2/20/2015 23:25,,5,,,,,,,
2/20/2015,2/20/2015 23:30,,5,,,,,,,
2/20/2015,2/20/2015 23:35,,5,,,,,,,
2/20/2015,2/20/2015 23:40,,5,,,,,,,
2/20/2015,2/20/2015 23:45,,5,,,,,,,
2/20/2015,2/20/2015 23:50,,5,,,,,,,
2/20/2015,2/20/2015 23:55,,5,,,,,,,
2/21/2015,2/21/2015 8:10,,5,,,,,,,
2/21/2015,2/21/2015 8:15,,5,,,,,,,
2/21/2015,2/21/2015 8:20,,5,,,,,,,
2/21/2015,2/21/2015 8:25,,5,,,,,,,
2/21/2015,2/21/2015 8:30,,5,,,,,,,
2/21/2015,2/21/2015 8:35,,5,,,,,,,
2/21/2015,2/21/2015 8:40,,5,,,,,,,
2/21/2015,2/21/2015 8:45,,5,,,,,,,
2/21/2015,2/21/2015 8:50,,5,,,,,,,
2/21/2015,2/21/2015 8:55,,5,,,,,,,
2/21/2015,2/21/2015 9:00,,5,,,,,,,
2/21/2015,2/21/2015 9:05,,5,,,,,,,
2/21/2015,2/21/2015 9:10,,5,,,,,,,
2/21/2015,2/21/2015 9:15,,5,,,,,,,
2/21/2015,2/21/2015 9:20,,5,,,,,,,
2/21/2015,2/21/2015 9:25,,5,,,,,,,
2/21/2015,2/21/2015 9:30,,5,,,,,,,
2/21/2015,2/21/2015 9:35,,5,,,,,,,
2/21/2015,2/21/2015 9:40,,5,,,,,,,
2/21/2015,2/21/2015 9:45,,5,,,,,,,
2/21/2015,2/21/2015 9:50,,10,,,,,,,
2/21/2015,2/21/2015 9:55,,10,,,,,,,
2/21/2015,2/21/2015 10:00,,10,,,,,,,
2/21/2015,2/21/2015 10:05,,15,,,,,,,
2/21/2015,2/21/2015 10:10,,15,,,,,,,
2/21/2015,2/21/2015 10:15,,20,,,,,,,
2/21/2015,2/21/2015 10:20,,20,,,,,,,
2/21/2015,2/21/2015 10:25,,20,,,,,,,
2/21/2015,2/21/2015 10:27,,20,,,,,,,
2/21/2015,2/21/2015 10:27,14,,,,,,,,
2/21/2015,2/21/2015 10:30,,15,,,,,,,
2/21/2015,2/21/2015 10:31,,15,,,,,,,
2/21/2015,2/21/2015 10:35,,15,,,,,,,
2/21/2015,2/21/2015 10:40,,15,,,,,,,
2/21/2015,2/21/2015 10:45,,15,,,,,,,
2/21/2015,2/21/2015 10:46,,15,,,,,,,
2/21/2015,2/21/2015 10:50,,15,,,,,,,
2/21/2015,2/21/2015 10:55,,20,,,,,,,
2/21/2015,2/21/2015 11:00,,20,,,,,,,
2/21/2015,2/21/2015 11:02,16,,,,,,,,
2/21/2015,2/21/2015 11:05,,20,,,,,,,
2/21/2015,2/21/2015 11:10,,25,,,,,,,
2/21/2015,2/21/2015 11:15,,20,,,,,,,
2/21/2015,2/21/2015 11:20,,20,,,,,,,
2/21/2015,2/21/2015 11:25,,25,,,,,,,
2/21/2015,2/21/2015 11:30,,30,,,,,,,
2/21/2015,2/21/2015 11:35,,35,,,,,,,
2/21/2015,2/21/2015 11:40,,35,,,,,,,
2/21/2015,2/21/2015 11:45,,35,,,,,,,
2/21/2015,2/21/2015 11:50,,60,,,,,,,
2/21/2015,2/21/2015 11:55,,60,,,,,,,
2/21/2015,2/21/2015 12:00,,60,,,,,,,
2/21/2015,2/21/2015 12:05,,45,,,,,,,
2/21/2015,2/21/2015 12:10,,35,,,,,,,
2/21/2015,2/21/2015 12:15,,30,,,,,,,
2/21/2015,2/21/2015 12:20,,30,,,,,,,
2/21/2015,2/21/2015 12:25,,25,,,,,,,
2/21/2015,2/21/2015 12:30,,30,,,,,,,
2/21/2015,2/21/2015 12:35,,40,,,,,,,
2/21/2015,2/21/2015 12:40,,45,,,,,,,
2/21/2015,2/21/2015 12:45,,40,,,,,,,
2/21/2015,2/21/2015 12:50,,40,,,,,,,
2/21/2015,2/21/2015 12:55,,50,,,,,,,
2/21/2015,2/21/2015 13:00,,45,,,,,,,
2/21/2015,2/21/2015 13:00,,50,,,,,,,
2/21/2015,2/21/2015 13:05,,40,,,,,,,
2/21/2015,2/21/2015 13:10,,35,,,,,,,
2/21/2015,2/21/2015 13:15,,35,,,,,,,
2/21/2015,2/21/2015 13:20,,40,,,,,,,
2/21/2015,2/21/2015 13:25,,40,,,,,,,
2/21/2015,2/21/2015 13:37,,,,,,,,,
2/21/2015,2/21/2015 14:07,,,,,,,,,
2/21/2015,2/21/2015 14:27,,,,,,,,,
2/21/2015,2/21/2015 14:30,,5,,,,,,,
2/21/2015,2/21/2015 14:35,,40,,,,,,,
2/21/2015,2/21/2015 14:40,,40,,,,,,,
2/21/2015,2/21/2015 14:45,,25,,,,,,,
2/21/2015,2/21/2015 14:50,,25,,,,,,,
2/21/2015,2/21/2015 14:55,,30,,,,,,,
2/21/2015,2/21/2015 14:58,,65,,,,,,,
2/21/2015,2/21/2015 15:00,,30,,,,,,,
2/21/2015,2/21/2015 15:05,,65,,,,,,,
2/21/2015,2/21/2015 15:10,,50,,,,,,,
2/21/2015,2/21/2015 15:15,,50,,,,,,,
2/21/2015,2/21/2015 15:30,,40,,,,,,,
2/21/2015,2/21/2015 15:35,,30,,,,,,,
2/21/2015,2/21/2015 15:36,,30,,,,,,,
2/21/2015,2/21/2015 15:40,,40,,,,,,,
2/21/2015,2/21/2015 15:45,,55,,,,,,,
2/21/2015,2/21/2015 15:50,,55,,,,,,,
2/21/2015,2/21/2015 15:55,,55,,,,,,,
2/21/2015,2/21/2015 16:00,,60,,,,,,,
2/21/2015,2/21/2015 16:05,,60,,,,,,,
2/21/2015,2/21/2015 16:10,,65,,,,,,,
2/21/2015,2/21/2015 16:15,,65,,,,,,,
2/21/2015,2/21/2015 16:20,,50,,,,,,,
2/21/2015,2/21/2015 16:25,,40,,,,,,,
2/21/2015,2/21/2015 16:30,,40,,,,,,,
2/21/2015,2/21/2015 16:35,,40,,,,,,,
2/21/2015,2/21/2015 16:40,,40,,,,,,,
2/21/2015,2/21/2015 16:45,,40,,,,,,,
2/21/2015,2/21/2015 16:50,,40,,,,,,,
2/21/2015,2/21/2015 16:55,,40,,,,,,,
2/21/2015,2/21/2015 16:56,,40,,,,,,,
2/21/2015,2/21/2015 17:00,,50,,,,,,,
2/21/2015,2/21/2015 17:05,,50,,,,,,,
2/21/2015,2/21/2015 17:10,,50,,,,,,,
2/21/2015,2/21/2015 17:15,,50,,,,,,,
2/21/2015,2/21/2015 17:20,,50,,,,,,,
2/21/2015,2/21/2015 17:25,,50,,,,,,,
2/21/2015,2/21/2015 17:30,,50,,,,,,,
2/21/2015,2/21/2015 17:35,,50,,,,,,,
2/21/2015,2/21/2015 17:40,,50,,,,,,,
2/21/2015,2/21/2015 17:45,,45,,,,,,,
2/21/2015,2/21/2015 17:50,,45,,,,,,,
2/21/2015,2/21/2015 17:55,,45,,,,,,,
2/21/2015,2/21/2015 18:00,,45,,,,,,,
2/21/2015,2/21/2015 18:05,,50,,,,,,,
2/21/2015,2/21/2015 18:10,,50,,,,,,,
2/21/2015,2/21/2015 18:15,,50,,,,,,,
2/21/2015,2/21/2015 18:20,,55,,,,,,,
2/21/2015,2/21/2015 18:25,,55,,,,,,,
2/21/2015,2/21/2015 18:30,,50,,,,,,,
2/21/2015,2/21/2015 18:35,,50,,,,,,,
2/21/2015,2/21/2015 18:40,,50,,,,,,,
2/21/2015,2/21/2015 18:45,,50,,,,,,,
2/21/2015,2/21/2015 18:50,,40,,,,,,,
2/21/2015,2/21/2015 18:55,,40,,,,,,,
2/21/2015,2/21/2015 19:00,,35,,,,,,,
2/21/2015,2/21/2015 19:05,,35,,,,,,,
2/21/2015,2/21/2015 19:10,,35,,,,,,,
2/21/2015,2/21/2015 19:15,,35,,,,,,,
2/21/2015,2/21/2015 19:18,,35,,,,,,,
2/21/2015,2/21/2015 19:19,32,,,,,,,,
2/21/2015,2/21/2015 19:20,,35,,,,,,,
2/21/2015,2/21/2015 19:25,,35,,,,,,,
2/21/2015,2/21/2015 19:30,,35,,,,,,,
2/21/2015,2/21/2015 19:35,,35,,,,,,,
2/21/2015,2/21/2015 19:40,,35,,,,,,,
2/21/2015,2/21/2015 19:45,,35,,,,,,,
2/21/2015,2/21/2015 19:50,,35,,,,,,,
2/21/2015,2/21/2015 19:55,,35,,,,,,,
2/21/2015,2/21/2015 20:00,,35,,,,,,,
2/21/2015,2/21/2015 20:05,,35,,,,,,,
2/21/2015,2/21/2015 20:10,,35,,,,,,,
2/21/2015,2/21/2015 20:15,,35,,,,,,,
2/21/2015,2/21/2015 20:20,,35,,,,,,,
2/21/2015,2/21/2015 20:25,,30,,,,,,,
2/21/2015,2/21/2015 20:30,,25,,,,,,,
2/21/2015,2/21/2015 20:35,,25,,,,,,,
2/21/2015,2/21/2015 20:40,,20,,,,,,,
2/21/2015,2/21/2015 20:45,,20,,,,,,,
2/21/2015,2/21/2015 20:50,,20,,,,,,,
2/21/2015,2/21/2015 20:53,17,,,,,,,,
2/21/2015,2/21/2015 20:53,,20,,,,,,,
2/21/2015,2/21/2015 20:55,,20,,,,,,,
2/21/2015,2/21/2015 21:00,,20,,,,,,,
2/21/2015,2/21/2015 21:05,,15,,,,,,,
2/21/2015,2/21/2015 21:05,17,,,,,,,,
2/21/2015,2/21/2015 21:05,,15,,,,,,,
2/21/2015,2/21/2015 21:10,,15,,,,,,,
2/21/2015,2/21/2015 21:15,,25,,,,,,,
2/21/2015,2/21/2015 21:20,,25,,,,,,,
2/21/2015,2/21/2015 21:25,,25,,,,,,,
2/21/2015,2/21/2015 21:30,,15,,,,,,,
2/21/2015,2/21/2015 21:35,,10,,,,,,,
2/21/2015,2/21/2015 21:40,,10,,,,,,,
2/21/2015,2/21/2015 21:45,,10,,,,,,,
2/21/2015,2/21/2015 21:50,,10,,,,,,,
2/21/2015,2/21/2015 21:55,,10,,,,,,,
2/21/2015,2/21/2015 22:00,,10,,,,,,,
2/21/2015,2/21/2015 22:05,,10,,,,,,,
2/21/2015,2/21/2015 22:10,,10,,,,,,,
2/21/2015,2/21/2015 22:15,,10,,,,,,,
2/21/2015,2/21/2015 22:20,,10,,,,,,,
2/21/2015,2/21/2015 22:25,,10,,,,,,,
2/21/2015,2/21/2015 22:30,,10,,,,,,,
2/21/2015,2/21/2015 22:35,,10,,,,,,,
2/21/2015,2/21/2015 22:40,,15,,,,,,,
2/21/2015,2/21/2015 22:45,,15,,,,,,,
2/21/2015,2/21/2015 22:45,,10,,,,,,,
2/21/2015,2/21/2015 22:46,8,,,,,,,,
2/21/2015,2/21/2015 22:50,,10,,,,,,,
2/21/2015,2/21/2015 22:55,,10,,,,,,,
2/21/2015,2/21/2015 23:00,,10,,,,,,,
2/21/2015,2/21/2015 23:05,,10,,,,,,,
2/21/2015,2/21/2015 23:10,,15,,,,,,,
2/21/2015,2/21/2015 23:15,,15,,,,,,,
2/21/2015,2/21/2015 23:20,,15,,,,,,,
2/21/2015,2/21/2015 23:23,3,,,,,,,,
2/21/2015,2/21/2015 23:25,,15,,,,,,,
2/21/2015,2/21/2015 23:30,,10,,,,,,,
2/21/2015,2/21/2015 23:35,,10,,,,,,,
2/21/2015,2/21/2015 23:40,,10,,,,,,,
2/21/2015,2/21/2015 23:45,,10,,,,,,,
2/21/2015,2/21/2015 23:50,,10,,,,,,,
2/21/2015,2/21/2015 23:55,,10,,,,,,,
2/22/2015,2/22/2015 8:59,,0,,,,,,,
2/22/2015,2/22/2015 9:05,,5,,,,,,,
2/22/2015,2/22/2015 9:10,,5,,,,,,,
2/22/2015,2/22/2015 9:15,,5,,,,,,,
2/22/2015,2/22/2015 9:20,,5,,,,,,,
2/22/2015,2/22/2015 9:25,,5,,,,,,,
2/22/2015,2/22/2015 9:30,,5,,,,,,,
2/22/2015,2/22/2015 9:35,,5,,,,,,,
2/22/2015,2/22/2015 9:40,,5,,,,,,,
2/22/2015,2/22/2015 9:45,,5,,,,,,,
2/22/2015,2/22/2015 9:50,,5,,,,,,,
2/22/2015,2/22/2015 9:55,,5,,,,,,,
2/22/2015,2/22/2015 10:00,,5,,,,,,,
2/22/2015,2/22/2015 10:05,,5,,,,,,,
2/22/2015,2/22/2015 10:10,,5,,,,,,,
2/22/2015,2/22/2015 10:15,,5,,,,,,,
2/22/2015,2/22/2015 10:20,,5,,,,,,,
2/22/2015,2/22/2015 10:25,,5,,,,,,,
2/22/2015,2/22/2015 10:30,,5,,,,,,,
2/22/2015,2/22/2015 10:35,,5,,,,,,,
2/22/2015,2/22/2015 10:40,,10,,,,,,,
2/22/2015,2/22/2015 10:45,,10,,,,,,,
2/22/2015,2/22/2015 10:50,,15,,,,,,,
2/22/2015,2/22/2015 10:55,,15,,,,,,,
2/22/2015,2/22/2015 10:57,,15,,,,,,,
2/22/2015,2/22/2015 10:57,14,,,,,,,,
2/22/2015,2/22/2015 11:00,,25,,,,,,,
2/22/2015,2/22/2015 11:05,,20,,,,,,,
2/22/2015,2/22/2015 11:09,,20,,,,,,,
2/22/2015,2/22/2015 11:10,,30,,,,,,,
2/22/2015,2/22/2015 11:15,,30,,,,,,,
2/22/2015,2/22/2015 11:20,,30,,,,,,,
2/22/2015,2/22/2015 11:25,,30,,,,,,,
2/22/2015,2/22/2015 11:30,,20,,,,,,,
2/22/2015,2/22/2015 11:35,,20,,,,,,,
2/22/2015,2/22/2015 11:40,,20,,,,,,,
2/22/2015,2/22/2015 11:45,,20,,,,,,,
2/22/2015,2/22/2015 11:50,,20,,,,,,,
2/22/2015,2/22/2015 11:55,,20,,,,,,,
2/22/2015,2/22/2015 12:00,,20,,,,,,,
2/22/2015,2/22/2015 12:05,,10,,,,,,,
2/22/2015,2/22/2015 12:10,,15,,,,,,,
2/22/2015,2/22/2015 12:15,,15,,,,,,,
2/22/2015,2/22/2015 12:20,,15,,,,,,,
2/22/2015,2/22/2015 12:30,,25,,,,,,,
2/22/2015,2/22/2015 12:35,,50,,,,,,,
2/22/2015,2/22/2015 12:40,,40,,,,,,,
2/22/2015,2/22/2015 12:45,,40,,,,,,,
2/22/2015,2/22/2015 12:50,,35,,,,,,,
2/22/2015,2/22/2015 12:55,,45,,,,,,,
2/22/2015,2/22/2015 13:00,,45,,,,,,,
2/22/2015,2/22/2015 13:05,,40,,,,,,,
2/22/2015,2/22/2015 13:10,,35,,,,,,,
2/22/2015,2/22/2015 13:15,,40,,,,,,,
2/22/2015,2/22/2015 13:20,,40,,,,,,,
2/22/2015,2/22/2015 13:25,,40,,,,,,,
2/22/2015,2/22/2015 13:30,,40,,,,,,,
2/22/2015,2/22/2015 13:35,,40,,,,,,,
2/22/2015,2/22/2015 13:40,,40,,,,,,,
2/22/2015,2/22/2015 13:45,,40,,,,,,,
2/22/2015,2/22/2015 13:50,,40,,,,,,,
2/22/2015,2/22/2015 13:55,,45,,,,,,,
2/22/2015,2/22/2015 14:00,,45,,,,,,,
2/22/2015,2/22/2015 14:05,,30,,,,,,,
2/22/2015,2/22/2015 14:10,,50,,,,,,,
2/22/2015,2/22/2015 14:15,,45,,,,,,,
2/22/2015,2/22/2015 14:20,,45,,,,,,,
2/22/2015,2/22/2015 14:25,,40,,,,,,,
2/22/2015,2/22/2015 14:30,,40,,,,,,,
2/22/2015,2/22/2015 14:35,,45,,,,,,,
2/22/2015,2/22/2015 14:40,,45,,,,,,,
2/22/2015,2/22/2015 14:45,,40,,,,,,,
2/22/2015,2/22/2015 14:50,,40,,,,,,,
2/22/2015,2/22/2015 14:55,,45,,,,,,,
2/22/2015,2/22/2015 15:00,,45,,,,,,,
2/22/2015,2/22/2015 15:05,,35,,,,,,,
2/22/2015,2/22/2015 15:10,,35,,,,,,,
2/22/2015,2/22/2015 15:15,,25,,,,,,,
2/22/2015,2/22/2015 15:20,,35,,,,,,,
2/22/2015,2/22/2015 15:25,,35,,,,,,,
2/22/2015,2/22/2015 15:30,,30,,,,,,,
2/22/2015,2/22/2015 15:35,,35,,,,,,,
2/22/2015,2/22/2015 15:35,,35,,,,,,,
2/22/2015,2/22/2015 15:40,,35,,,,,,,
2/22/2015,2/22/2015 15:45,,40,,,,,,,
2/22/2015,2/22/2015 15:50,,45,,,,,,,
2/22/2015,2/22/2015 15:55,,45,,,,,,,
2/22/2015,2/22/2015 16:00,,45,,,,,,,
2/22/2015,2/22/2015 16:00,,45,,,,,,,
2/22/2015,2/22/2015 16:05,,40,,,,,,,
2/22/2015,2/22/2015 16:10,,40,,,,,,,
2/22/2015,2/22/2015 16:15,,35,,,,,,,
2/22/2015,2/22/2015 16:20,,35,,,,,,,
2/22/2015,2/22/2015 16:24,20,,,,,,,,
2/22/2015,2/22/2015 16:25,,35,,,,,,,
2/22/2015,2/22/2015 16:30,,35,,,,,,,
2/22/2015,2/22/2015 16:35,,40,,,,,,,
2/22/2015,2/22/2015 16:40,,35,,,,,,,
2/22/2015,2/22/2015 16:45,,35,,,,,,,
2/22/2015,2/22/2015 16:50,,30,,,,,,,
2/22/2015,2/22/2015 16:50,,30,,,,,,,
2/22/2015,2/22/2015 16:55,,30,,,,,,,
2/22/2015,2/22/2015 17:00,,30,,,,,,,
2/22/2015,2/22/2015 17:05,,30,,,,,,,
2/22/2015,2/22/2015 17:10,,40,,,,,,,
2/22/2015,2/22/2015 17:15,,40,,,,,,,
2/22/2015,2/22/2015 17:20,,40,,,,,,,
2/22/2015,2/22/2015 17:25,,30,,,,,,,
2/22/2015,2/22/2015 17:30,,30,,,,,,,
2/22/2015,2/22/2015 17:35,,30,,,,,,,
2/22/2015,2/22/2015 17:39,,30,,,,,,,
2/22/2015,2/22/2015 17:40,,30,,,,,,,
2/22/2015,2/22/2015 17:45,,30,,,,,,,
2/22/2015,2/22/2015 17:50,,25,,,,,,,
2/22/2015,2/22/2015 17:55,,25,,,,,,,
2/22/2015,2/22/2015 18:00,,25,,,,,,,
2/22/2015,2/22/2015 18:05,,25,,,,,,,
2/22/2015,2/22/2015 18:10,,35,,,,,,,
2/22/2015,2/22/2015 18:15,,35,,,,,,,
2/22/2015,2/22/2015 18:20,,25,,,,,,,
2/22/2015,2/22/2015 18:23,19,,,,,,,,
2/22/2015,2/22/2015 18:25,,25,,,,,,,
2/22/2015,2/22/2015 18:30,,25,,,,,,,
2/22/2015,2/22/2015 18:35,,30,,,,,,,
2/22/2015,2/22/2015 18:40,,30,,,,,,,
2/22/2015,2/22/2015 18:45,,35,,,,,,,
2/22/2015,2/22/2015 18:50,,35,,,,,,,
2/22/2015,2/22/2015 18:55,,25,,,,,,,
2/22/2015,2/22/2015 19:00,,25,,,,,,,
2/22/2015,2/22/2015 19:05,,25,,,,,,,
2/22/2015,2/22/2015 19:10,,10,,,,,,,
2/22/2015,2/22/2015 19:15,,10,,,,,,,
2/22/2015,2/22/2015 19:20,,10,,,,,,,
2/22/2015,2/22/2015 19:25,,10,,,,,,,
2/22/2015,2/22/2015 19:30,,10,,,,,,,
2/22/2015,2/22/2015 19:35,,10,,,,,,,
2/22/2015,2/22/2015 19:40,,10,,,,,,,
2/22/2015,2/22/2015 19:45,,10,,,,,,,
2/22/2015,2/22/2015 19:50,,10,,,,,,,
2/22/2015,2/22/2015 19:55,,10,,,,,,,
2/22/2015,2/22/2015 20:00,,10,,,,,,,
2/22/2015,2/22/2015 20:05,,10,,,,,,,
2/22/2015,2/22/2015 20:10,,10,,,,,,,
2/22/2015,2/22/2015 20:15,,10,,,,,,,
2/22/2015,2/22/2015 20:20,,10,,,,,,,
2/22/2015,2/22/2015 20:25,,5,,,,,,,
2/22/2015,2/22/2015 20:26,,5,,,,,,,
2/22/2015,2/22/2015 20:30,,5,,,,,,,
2/22/2015,2/22/2015 20:35,,5,,,,,,,
2/22/2015,2/22/2015 20:40,,5,,,,,,,
2/22/2015,2/22/2015 20:45,,5,,,,,,,
2/22/2015,2/22/2015 20:50,,5,,,,,,,
2/22/2015,2/22/2015 20:55,,5,,,,,,,
2/22/2015,2/22/2015 21:00,,5,,,,,,,
2/22/2015,2/22/2015 21:05,,5,,,,,,,
2/22/2015,2/22/2015 21:10,,5,,,,,,,
2/22/2015,2/22/2015 21:15,,5,,,,,,,
2/22/2015,2/22/2015 21:20,,5,,,,,,,
2/22/2015,2/22/2015 21:25,,5,,,,,,,
2/22/2015,2/22/2015 21:30,,5,,,,,,,
2/22/2015,2/22/2015 21:35,,5,,,,,,,
2/22/2015,2/22/2015 21:40,,5,,,,,,,
2/22/2015,2/22/2015 21:45,,5,,,,,,,
2/22/2015,2/22/2015 21:50,,5,,,,,,,
2/22/2015,2/22/2015 21:55,,5,,,,,,,
2/22/2015,2/22/2015 22:00,,5,,,,,,,
2/22/2015,2/22/2015 22:05,,5,,,,,,,
2/22/2015,2/22/2015 22:10,,5,,,,,,,
2/22/2015,2/22/2015 22:15,,5,,,,,,,
2/22/2015,2/22/2015 22:20,,5,,,,,,,
2/22/2015,2/22/2015 22:25,,5,,,,,,,
2/22/2015,2/22/2015 22:30,,5,,,,,,,
2/22/2015,2/22/2015 22:35,,5,,,,,,,
2/22/2015,2/22/2015 22:40,,5,,,,,,,
2/22/2015,2/22/2015 22:45,,5,,,,,,,
2/22/2015,2/22/2015 22:50,,5,,,,,,,
2/22/2015,2/22/2015 22:55,,5,,,,,,,
2/22/2015,2/22/2015 23:00,,5,,,,,,,
2/23/2015,2/23/2015 12:29,,,,,,,,,
2/23/2015,2/23/2015 16:09,,,,,,,,,
2/23/2015,2/23/2015 21:36,,,,,,,,,
2/23/2015,2/23/2015 22:51,,,,,,,,,
2/24/2015,2/24/2015 9:45,,,,,,,,,
2/24/2015,2/24/2015 10:32,,,,,,,,,
2/24/2015,2/24/2015 13:21,,,,,,,,,
2/24/2015,2/24/2015 13:58,,10,,,,,,,
2/24/2015,2/24/2015 15:26,,20,,,,,,,
2/24/2015,2/24/2015 15:41,15,,,,,,,,
2/24/2015,2/24/2015 15:41,,20,,,,,,,
2/24/2015,2/24/2015 15:47,,20,,,,,,,
2/24/2015,2/24/2015 15:47,12,,,,,,,,
2/24/2015,2/24/2015 16:08,,20,,,,,,,
2/24/2015,2/24/2015 16:55,,20,,,,,,,
2/24/2015,2/24/2015 17:00,,20,,,,,,,
2/24/2015,2/24/2015 17:05,,20,,,,,,,
2/24/2015,2/24/2015 17:10,,15,,,,,,,
2/24/2015,2/24/2015 17:15,,15,,,,,,,
2/24/2015,2/24/2015 17:20,,15,,,,,,,
2/24/2015,2/24/2015 17:25,,15,,,,,,,
2/24/2015,2/24/2015 17:30,,15,,,,,,,
2/24/2015,2/24/2015 17:35,,30,,,,,,,
2/24/2015,2/24/2015 17:37,,30,,,,,,,
2/24/2015,2/24/2015 17:40,,15,,,,,,,
2/24/2015,2/24/2015 17:45,,20,,,,,,,
2/24/2015,2/24/2015 17:50,,30,,,,,,,
2/24/2015,2/24/2015 17:55,,25,,,,,,,
2/24/2015,2/24/2015 18:00,,20,,,,,,,
2/24/2015,2/24/2015 18:05,,20,,,,,,,
2/24/2015,2/24/2015 18:10,,25,,,,,,,
2/24/2015,2/24/2015 18:15,,20,,,,,,,
2/24/2015,2/24/2015 18:20,,20,,,,,,,
2/24/2015,2/24/2015 18:22,,20,,,,,,,
2/24/2015,2/24/2015 18:22,15,,,,,,,,
2/24/2015,2/24/2015 18:25,,15,,,,,,,
2/24/2015,2/24/2015 18:30,,15,,,,,,,
2/24/2015,2/24/2015 18:35,,30,,,,,,,
2/24/2015,2/24/2015 18:40,,20,,,,,,,
2/24/2015,2/24/2015 18:45,,20,,,,,,,
2/24/2015,2/24/2015 18:50,,15,,,,,,,
2/24/2015,2/24/2015 18:55,,15,,,,,,,
2/24/2015,2/24/2015 19:00,,20,,,,,,,
2/24/2015,2/24/2015 19:05,,15,,,,,,,
2/24/2015,2/24/2015 19:10,,10,,,,,,,
2/24/2015,2/24/2015 19:15,,10,,,,,,,
2/24/2015,2/24/2015 19:20,,5,,,,,,,
2/24/2015,2/24/2015 19:25,,5,,,,,,,
2/24/2015,2/24/2015 19:30,,5,,,,,,,
2/24/2015,2/24/2015 19:35,,10,,,,,,,
2/24/2015,2/24/2015 19:40,,5,,,,,,,
2/24/2015,2/24/2015 19:45,,5,,,,,,,
2/24/2015,2/24/2015 19:50,,5,,,,,,,
2/24/2015,2/24/2015 19:55,,5,,,,,,,
2/24/2015,2/24/2015 20:00,,5,,,,,,,
2/24/2015,2/24/2015 20:05,,5,,,,,,,
2/24/2015,2/24/2015 20:10,,5,,,,,,,
2/24/2015,2/24/2015 20:15,,5,,,,,,,
2/24/2015,2/24/2015 20:20,,5,,,,,,,
2/24/2015,2/24/2015 20:25,,15,,,,,,,
2/24/2015,2/24/2015 20:30,,15,,,,,,,
2/24/2015,2/24/2015 20:35,,15,,,,,,,
2/24/2015,2/24/2015 20:40,,15,,,,,,,
2/24/2015,2/24/2015 20:45,,5,,,,,,,
2/24/2015,2/24/2015 20:50,,5,,,,,,,
2/24/2015,2/24/2015 20:55,,5,,,,,,,
2/24/2015,2/24/2015 21:00,,5,,,,,,,
2/24/2015,2/24/2015 21:05,,5,,,,,,,
2/24/2015,2/24/2015 21:10,,5,,,,,,,
2/24/2015,2/24/2015 21:15,,5,,,,,,,
2/24/2015,2/24/2015 21:20,,5,,,,,,,
2/24/2015,2/24/2015 21:25,,5,,,,,,,
2/24/2015,2/24/2015 21:30,,5,,,,,,,
2/24/2015,2/24/2015 21:35,,5,,,,,,,
2/24/2015,2/24/2015 21:40,,5,,,,,,,
2/24/2015,2/24/2015 21:45,,5,,,,,,,
2/24/2015,2/24/2015 21:50,,5,,,,,,,
2/24/2015,2/24/2015 21:55,,5,,,,,,,
2/24/2015,2/24/2015 22:00,,5,,,,,,,
2/24/2015,2/24/2015 22:05,,5,,,,,,,
2/24/2015,2/24/2015 22:10,,5,,,,,,,
2/24/2015,2/24/2015 22:15,,5,,,,,,,
2/24/2015,2/24/2015 22:20,,5,,,,,,,
2/24/2015,2/24/2015 22:25,,5,,,,,,,
2/24/2015,2/24/2015 22:30,,5,,,,,,,
2/24/2015,2/24/2015 22:35,,5,,,,,,,
2/24/2015,2/24/2015 22:40,,5,,,,,,,
2/24/2015,2/24/2015 22:45,,5,,,,,,,
2/24/2015,2/24/2015 22:50,,5,,,,,,,
2/24/2015,2/24/2015 22:55,,5,,,,,,,
2/24/2015,2/24/2015 23:00,,5,,,,,,,
2/25/2015,2/25/2015 8:55,,5,,,,,,,
2/25/2015,2/25/2015 9:00,,5,,,,,,,
2/25/2015,2/25/2015 9:05,,5,,,,,,,
2/25/2015,2/25/2015 9:10,,5,,,,,,,
2/25/2015,2/25/2015 9:15,,5,,,,,,,
2/25/2015,2/25/2015 9:20,,5,,,,,,,
2/25/2015,2/25/2015 9:25,,5,,,,,,,
2/25/2015,2/25/2015 9:30,,5,,,,,,,
2/25/2015,2/25/2015 9:35,,5,,,,,,,
2/25/2015,2/25/2015 9:40,,5,,,,,,,
2/25/2015,2/25/2015 9:43,,5,,,,,,,
